survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,embark_town,alive,alone,age_standardized,fare_standardized
0,3,male,21.0,0,0,7.25,S,Third,man,True,Southampton,no,True,-0.6425863043961658,-0.5024451714361923
0,1,male,55.0,0,0,30.5,S,First,man,True,Southampton,no,True,1.9703083685277343,-0.034313694348132716
0,1,male,71.0,0,0,49.5042,C,First,man,True,Cherbourg,no,True,3.1999058616683933,0.3483299278831318
0,3,male,21.0,0,0,8.05,S,Third,man,True,Southampton,no,True,-0.6425863043961658,-0.4863374216869257
0,3,male,28.0,0,0,14.4583,C,Third,man,True,Cherbourg,no,True,-0.10463740114712752,-0.3573083057891445
1,1,female,54.0,1,0,78.2667,C,First,woman,False,Cherbourg,yes,False,1.893458525206443,0.9274538680872313
0,3,male,28.0,0,0,15.1,S,Third,man,True,Southampton,no,True,-0.10463740114712752,-0.3443878770215141
0,1,female,25.0,1,2,151.55,S,First,woman,False,Southampton,no,False,-0.33518693111100106,2.4029901895877646
0,3,male,24.0,0,0,7.7958,S,Third,man,True,Southampton,no,True,-0.41203677443229225,-0.49145565916975514
0,3,male,17.0,0,0,8.6625,S,Third,man,True,Southampton,no,True,-0.9499856776813305,-0.47400492578514347
0,3,female,21.0,0,0,7.75,Q,Third,woman,False,Queenstown,no,True,-0.6425863043961658,-0.49237782784290063
0,3,female,28.0,0,0,7.6292,Q,Third,woman,False,Queenstown,no,True,-0.10463740114712752,-0.4948100980550399
0,3,female,37.0,0,0,9.5875,S,Third,woman,False,Southampton,no,True,0.5870111887444931,-0.455380340137554
1,1,female,16.0,0,0,86.5,S,First,woman,False,Southampton,yes,True,-1.0268355210026217,1.093228788100527
0,1,male,18.0,1,0,108.9,C,First,man,True,Cherbourg,no,False,-0.8731358343600393,1.5442457810799908
1,2,female,33.0,0,2,26.0,S,Second,woman,False,Southampton,yes,False,0.27961181545932834,-0.12491978668775715
1,1,male,28.0,0,0,26.55,S,First,man,True,Southampton,yes,True,-0.10463740114712752,-0.11384570873513637
0,3,male,28.0,0,0,22.525,S,Third,man,True,Southampton,no,True,-0.10463740114712752,-0.1948878246611338
1,3,male,26.0,0,0,56.4958,S,Third,man,True,Southampton,yes,True,-0.2583370877897099,0.48910360681684706
1,3,male,29.0,0,0,7.75,Q,Third,man,True,Queenstown,yes,True,-0.027787557825836348,-0.49237782784290063
0,3,male,28.0,0,0,8.05,S,Third,man,True,Southampton,no,True,-0.10463740114712752,-0.4863374216869257
1,1,male,36.0,0,0,26.2875,S,First,man,True,Southampton,yes,True,0.5101613454232019,-0.11913106412161445
1,1,female,54.0,1,0,59.4,C,First,woman,False,Cherbourg,yes,False,1.893458525206443,0.5475787653441219
0,3,male,24.0,0,0,7.4958,S,Third,man,True,Southampton,no,True,-0.41203677443229225,-0.4974960653257301
0,1,male,47.0,0,0,34.0208,S,First,man,True,Southampton,no,True,1.3555096219574048,0.036576512298389464
1,2,female,34.0,0,0,10.5,S,Second,woman,False,Southampton,yes,True,0.35646165878061953,-0.43700743807979686
0,3,male,28.0,0,0,24.15,Q,Third,man,True,Queenstown,no,True,-0.10463740114712752,-0.1621689579829361
1,2,female,36.0,1,0,26.0,S,Second,woman,False,Southampton,yes,False,0.5101613454232019,-0.12491978668775715
0,3,male,32.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,0.20276197213803718,-0.4894421904510968
1,1,female,30.0,0,0,93.5,S,First,woman,False,Southampton,yes,True,0.04906228549545483,1.2341715984066093
0,3,male,22.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,-0.5657364610748746,-0.4894421904510968
0,3,male,28.0,0,0,7.225,C,Third,man,True,Cherbourg,no,True,-0.10463740114712752,-0.5029485386158568
1,1,female,44.0,0,1,57.9792,C,First,woman,False,Cherbourg,yes,False,1.1249600919935314,0.5189714017894245
0,3,male,28.0,0,0,7.2292,C,Third,man,True,Cherbourg,no,True,-0.10463740114712752,-0.5028639729296732
0,3,male,40.5,0,0,7.75,Q,Third,man,True,Queenstown,no,True,0.8559856403690123,-0.49237782784290063
1,2,female,50.0,0,0,10.5,S,Second,woman,False,Southampton,yes,True,1.5860591519212783,-0.43700743807979686
0,1,male,28.0,0,0,221.7792,S,First,man,True,Southampton,no,True,-0.10463740114712752,3.817033162951754
0,3,male,39.0,0,0,7.925,S,Third,man,True,Southampton,no,True,0.7407108753870755,-0.4888542575852486
0,2,male,23.0,2,1,11.5,S,Second,man,True,Southampton,no,False,-0.48888661775358344,-0.41687275089321363
1,2,female,2.0,1,1,26.0,S,Second,child,False,Southampton,yes,False,-2.1027333275006983,-0.12491978668775715
0,3,male,28.0,0,0,7.2292,C,Third,man,True,Cherbourg,no,True,-0.10463740114712752,-0.5028639729296732
0,3,male,17.0,1,1,7.2292,C,Third,man,True,Cherbourg,no,False,-0.9499856776813305,-0.5028639729296732
1,3,female,28.0,0,2,22.3583,C,Third,woman,False,Cherbourg,yes,False,-0.10463740114712752,-0.19824427701513722
0,3,female,30.0,0,0,8.6625,S,Third,woman,False,Southampton,no,True,0.04906228549545483,-0.47400492578514347
1,2,female,7.0,0,2,26.25,S,Second,child,False,Southampton,yes,False,-1.7184841108942424,-0.11988611489111134
0,1,male,45.0,0,0,26.55,S,First,man,True,Southampton,no,True,1.2018099353148226,-0.11384570873513637
1,1,female,30.0,0,0,106.425,C,First,woman,False,Cherbourg,yes,True,0.04906228549545483,1.4944124302931971
0,3,male,28.0,0,0,14.5,S,Third,man,True,Southampton,no,True,-0.10463740114712752,-0.35646868933346404
1,1,female,22.0,0,2,49.5,C,First,woman,False,Cherbourg,yes,False,-0.5657364610748746,0.3482453621969482
1,1,female,36.0,0,2,71.0,S,First,woman,False,Southampton,yes,False,0.5101613454232019,0.7811411367084872
0,3,female,9.0,4,2,31.275,S,Third,child,False,Southampton,no,False,-1.56478442425166,-0.01870931177853076
0,3,female,11.0,4,2,31.275,S,Third,child,False,Southampton,no,False,-1.4110847376090776,-0.01870931177853076
1,2,male,32.0,1,0,26.0,S,Second,man,True,Southampton,yes,False,0.20276197213803718,-0.12491978668775715
0,1,male,50.0,1,0,106.425,C,First,man,True,Cherbourg,no,False,1.5860591519212783,1.4944124302931971
0,1,male,64.0,0,0,26.0,S,First,man,True,Southampton,no,True,2.661956958419355,-0.12491978668775715
1,2,female,19.0,1,0,26.0,S,Second,woman,False,Southampton,yes,False,-0.7962859910387481,-0.12491978668775715
1,2,male,28.0,0,0,13.8625,C,Second,man,True,Cherbourg,yes,True,-0.10463740114712752,-0.3693045524149108
0,3,male,33.0,1,1,20.525,S,Third,man,True,Southampton,no,False,0.27961181545932834,-0.2351571990343002
1,2,male,8.0,1,1,36.75,S,Second,child,False,Southampton,yes,False,-1.6416342675729512,0.09152810056801232
1,1,male,17.0,0,2,110.8833,C,First,man,True,Cherbourg,yes,False,-0.9499856776813305,1.5841789061771412
0,2,male,27.0,0,0,26.0,S,Second,man,True,Southampton,no,True,-0.1814872444684187,-0.12491978668775715
0,3,male,28.0,0,0,7.8292,Q,Third,man,True,Queenstown,no,True,-0.10463740114712752,-0.49078316061772326
1,3,male,22.0,0,0,7.225,C,Third,man,True,Cherbourg,yes,True,-0.5657364610748746,-0.5029485386158568
1,3,female,22.0,0,0,7.775,S,Third,woman,False,Southampton,yes,True,-0.5657364610748746,-0.4918744606632361
0,1,male,62.0,0,0,26.55,S,First,man,True,Southampton,no,True,2.5082572717767726,-0.11384570873513637
1,1,female,48.0,1,0,39.6,C,First,woman,False,Cherbourg,yes,False,1.432359465278696,0.1489119590497745
0,1,male,28.0,0,0,227.525,C,First,man,True,Cherbourg,no,True,-0.10463740114712752,3.9327230485884233
1,1,female,39.0,1,1,79.65,S,First,woman,False,Southampton,yes,False,0.7407108753870755,0.955306180872432
1,3,female,36.0,1,0,17.4,S,Third,woman,False,Southampton,yes,False,0.5101613454232019,-0.29807809649237277
0,3,male,28.0,0,0,7.75,Q,Third,man,True,Queenstown,no,True,-0.10463740114712752,-0.49237782784290063
0,3,male,40.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,0.8175607187083667,-0.4894421904510968
0,2,male,28.0,0,0,13.5,S,Second,man,True,Southampton,no,True,-0.10463740114712752,-0.3766033765200472
0,3,male,28.0,0,0,8.05,S,Third,man,True,Southampton,no,True,-0.10463740114712752,-0.4863374216869257
0,3,female,28.0,0,0,8.05,S,Third,woman,False,Southampton,no,True,-0.10463740114712752,-0.4863374216869257
0,3,male,24.0,2,0,24.15,S,Third,man,True,Southampton,no,False,-0.41203677443229225,-0.1621689579829361
0,3,male,19.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,-0.7962859910387481,-0.4894421904510968
0,3,female,29.0,0,4,21.075,S,Third,woman,False,Southampton,no,False,-0.027787557825836348,-0.22408312108167944
0,3,male,28.0,0,0,7.2292,C,Third,man,True,Cherbourg,no,True,-0.10463740114712752,-0.5028639729296732
1,3,male,32.0,0,0,7.8542,S,Third,man,True,Southampton,yes,True,0.20276197213803718,-0.4902797934380587
1,2,male,62.0,0,0,10.5,S,Second,man,True,Southampton,yes,True,2.5082572717767726,-0.43700743807979686
1,1,female,53.0,2,0,51.4792,S,First,woman,False,Southampton,yes,False,1.816608681885152,0.38809593507663365
1,1,male,36.0,0,0,26.3875,S,First,man,True,Southampton,yes,True,0.5101613454232019,-0.11711759540295616
1,3,female,28.0,0,0,7.75,Q,Third,woman,False,Queenstown,yes,True,-0.10463740114712752,-0.49237782784290063
0,3,male,16.0,0,0,8.05,S,Third,man,True,Southampton,no,True,-1.0268355210026217,-0.4863374216869257
0,3,male,19.0,0,0,14.5,S,Third,man,True,Southampton,no,True,-0.7962859910387481,-0.35646868933346404
1,2,female,34.0,0,0,13.0,S,Second,woman,False,Southampton,yes,True,0.35646165878061953,-0.3866707201133388
1,1,female,39.0,1,0,55.9,S,First,woman,False,Southampton,yes,False,0.7407108753870755,0.4771073601910807
0,3,female,28.0,1,0,14.4583,C,Third,woman,False,Cherbourg,no,False,-0.10463740114712752,-0.3573083057891445
1,3,male,32.0,0,0,7.925,S,Third,man,True,Southampton,yes,True,0.20276197213803718,-0.4888542575852486
1,2,female,25.0,1,1,30.0,S,Second,woman,False,Southampton,yes,False,-0.33518693111100106,-0.04438103794142432
1,1,female,39.0,1,1,110.8833,C,First,woman,False,Cherbourg,yes,False,0.7407108753870755,1.5841789061771412
0,2,male,54.0,0,0,26.0,S,Second,man,True,Southampton,no,True,1.893458525206443,-0.12491978668775715
0,1,male,36.0,0,0,40.125,C,First,man,True,Cherbourg,no,True,0.5101613454232019,0.15948266982273065
0,3,male,28.0,0,0,8.7125,C,Third,man,True,Cherbourg,no,True,-0.10463740114712752,-0.47299819142581434
1,1,female,18.0,0,2,79.65,S,First,woman,False,Southampton,yes,False,-0.8731358343600393,0.955306180872432
0,2,male,47.0,0,0,15.0,S,Second,man,True,Southampton,no,True,1.3555096219574048,-0.3464013457401724
1,1,male,60.0,1,1,79.2,C,First,man,True,Cherbourg,yes,False,2.3545575851341902,0.9462455716384695
0,3,male,22.0,0,0,8.05,S,Third,man,True,Southampton,no,True,-0.5657364610748746,-0.4863374216869257
0,3,male,28.0,0,0,8.05,S,Third,man,True,Southampton,no,True,-0.10463740114712752,-0.4863374216869257
0,3,male,35.0,0,0,7.125,S,Third,man,True,Southampton,no,True,0.4333115021019107,-0.5049620073345151
1,1,female,52.0,1,0,78.2667,C,First,woman,False,Cherbourg,yes,False,1.7397588385638607,0.9274538680872313
0,3,male,47.0,0,0,7.25,S,Third,man,True,Southampton,no,True,1.3555096219574048,-0.5024451714361923
0,3,female,28.0,0,2,7.75,Q,Third,woman,False,Queenstown,no,False,-0.10463740114712752,-0.49237782784290063
0,2,male,37.0,1,0,26.0,S,Second,man,True,Southampton,no,False,0.5870111887444931,-0.12491978668775715
0,3,male,36.0,1,1,24.15,S,Third,man,True,Southampton,no,False,0.5101613454232019,-0.1621689579829361
1,2,female,28.0,0,0,33.0,S,Second,woman,False,Southampton,yes,True,-0.10463740114712752,0.016023023618325298
0,3,male,49.0,0,0,0.0,S,Third,man,True,Southampton,no,True,1.5092093085999871,-0.6484216535389205
0,3,male,28.0,0,0,7.225,C,Third,man,True,Cherbourg,no,True,-0.10463740114712752,-0.5029485386158568
1,1,male,49.0,1,0,56.9292,C,First,man,True,Cherbourg,yes,False,1.5092093085999871,0.49782998024351216
1,2,female,24.0,2,1,27.0,S,Second,woman,False,Southampton,yes,False,-0.41203677443229225,-0.10478509950117394
0,3,male,28.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,-0.10463740114712752,-0.4894421904510968
0,1,male,28.0,0,0,42.4,S,First,man,True,Southampton,no,True,-0.10463740114712752,0.2052890831722074
0,3,male,44.0,0,0,8.05,S,Third,man,True,Southampton,no,True,1.1249600919935314,-0.4863374216869257
1,1,male,35.0,0,0,26.55,C,First,man,True,Cherbourg,yes,True,0.4333115021019107,-0.11384570873513637
0,3,male,36.0,1,0,15.55,S,Third,man,True,Southampton,no,False,0.5101613454232019,-0.3353272677875516
0,3,male,30.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,0.04906228549545483,-0.4894421904510968
1,1,male,27.0,0,0,30.5,S,First,man,True,Southampton,yes,True,-0.1814872444684187,-0.034313694348132716
1,2,female,22.0,1,2,41.5792,C,Second,woman,False,Cherbourg,yes,False,-0.5657364610748746,0.18876253192945994
1,1,female,40.0,0,0,153.4625,S,First,woman,False,Southampton,yes,True,0.8175607187083667,2.441497778832105
0,3,female,39.0,1,5,31.275,S,Third,woman,False,Southampton,no,False,0.7407108753870755,-0.01870931177853076
0,3,male,28.0,0,0,7.05,S,Third,man,True,Southampton,no,True,-0.10463740114712752,-0.5064721088735089
1,3,female,28.0,1,0,15.5,Q,Third,woman,False,Queenstown,yes,False,-0.10463740114712752,-0.3363340021468808
0,3,male,28.0,0,0,7.75,Q,Third,man,True,Queenstown,no,True,-0.10463740114712752,-0.49237782784290063
0,3,male,35.0,0,0,8.05,S,Third,man,True,Southampton,no,True,0.4333115021019107,-0.4863374216869257
1,2,female,24.0,1,2,65.0,S,Second,woman,False,Southampton,yes,False,-0.41203677443229225,0.6603330135889879
0,3,male,34.0,1,1,14.4,S,Third,man,True,Southampton,no,False,0.35646165878061953,-0.35848215805212236
0,3,female,26.0,1,0,16.1,S,Third,woman,False,Southampton,no,False,-0.2583370877897099,-0.32425318983493084
1,2,female,4.0,2,1,39.0,S,Second,child,False,Southampton,yes,False,-1.949033640858116,0.13683114673782454
0,2,male,26.0,0,0,10.5,S,Second,man,True,Southampton,no,True,-0.2583370877897099,-0.43700743807979686
0,3,male,27.0,1,0,14.4542,C,Third,man,True,Cherbourg,no,False,-0.1814872444684187,-0.3573908580066095
1,1,male,42.0,1,0,52.5542,S,First,man,True,Southampton,yes,False,0.9712604053509489,0.40974072380221066
1,3,male,20.0,1,1,15.7417,C,Third,man,True,Cherbourg,yes,False,-0.719436147717457,-0.33146744825388363
0,3,male,21.0,0,0,7.8542,S,Third,man,True,Southampton,no,True,-0.6425863043961658,-0.4902797934380587
0,3,male,21.0,0,0,16.1,S,Third,man,True,Southampton,no,True,-0.6425863043961658,-0.32425318983493084
0,1,male,61.0,0,0,32.3208,S,First,man,True,Southampton,no,True,2.4314074284554814,0.002347544081197954
0,2,male,57.0,0,0,12.35,Q,Second,man,True,Queenstown,no,True,2.1240080551703167,-0.3997582667846179
1,1,female,21.0,0,0,77.9583,S,First,woman,False,Southampton,yes,True,-0.6425863043961658,0.921244330558889
0,3,male,26.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,-0.2583370877897099,-0.4894421904510968
0,3,male,28.0,0,0,7.7333,Q,Third,man,True,Queenstown,no,True,-0.10463740114712752,-0.49271407711891657
1,1,male,80.0,0,0,30.0,S,First,man,True,Southampton,yes,True,3.8915544515600136,-0.04438103794142432
0,3,male,51.0,0,0,7.0542,S,Third,man,True,Southampton,no,True,1.6629089952425695,-0.5063875431873253
1,1,male,32.0,0,0,30.5,C,First,man,True,Cherbourg,yes,True,0.20276197213803718,-0.034313694348132716
0,1,male,28.0,0,0,0.0,S,First,man,True,Southampton,no,True,-0.10463740114712752,-0.6484216535389205
0,3,female,9.0,3,2,27.9,S,Third,child,False,Southampton,no,False,-1.56478442425166,-0.08666388103324908
1,2,female,28.0,0,0,13.0,S,Second,woman,False,Southampton,yes,True,-0.10463740114712752,-0.3866707201133388
0,3,male,32.0,0,0,7.925,S,Third,man,True,Southampton,no,True,0.20276197213803718,-0.4888542575852486
0,2,male,31.0,1,1,26.25,S,Second,man,True,Southampton,no,False,0.12591212881674602,-0.11988611489111134
0,3,female,41.0,0,5,39.6875,S,Third,woman,False,Southampton,no,False,0.8944105620296577,0.1506737441786005
0,3,male,28.0,1,0,16.1,S,Third,man,True,Southampton,no,False,-0.10463740114712752,-0.32425318983493084
0,3,male,20.0,0,0,7.8542,S,Third,man,True,Southampton,no,True,-0.719436147717457,-0.4902797934380587
1,1,female,24.0,0,0,69.3,C,First,woman,False,Cherbourg,yes,True,-0.41203677443229225,0.7469121684912956
0,3,female,2.0,3,2,27.9,S,Third,child,False,Southampton,no,False,-2.1027333275006983,-0.08666388103324908
1,3,male,28.0,0,0,56.4958,S,Third,man,True,Southampton,yes,True,-0.10463740114712752,0.48910360681684706
1,3,female,0.75,2,1,19.2583,C,Third,child,False,Cherbourg,yes,False,-2.1987956316523123,-0.26066180729354516
1,1,male,48.0,1,0,76.7292,C,First,man,True,Cherbourg,yes,False,1.432359465278696,0.8964967865378598
0,3,male,19.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,-0.7962859910387481,-0.4894421904510968
1,1,male,56.0,0,0,35.5,C,First,man,True,Cherbourg,yes,True,2.0471582118490255,0.06635974158478332
0,3,male,28.0,0,0,7.55,S,Third,man,True,Southampton,no,True,-0.10463740114712752,-0.49640476528021726
1,3,female,23.0,0,0,7.55,S,Third,woman,False,Southampton,yes,True,-0.48888661775358344,-0.49640476528021726
0,3,male,28.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,-0.10463740114712752,-0.4894421904510968
1,2,female,18.0,0,1,23.0,S,Second,woman,False,Southampton,yes,False,-0.8731358343600393,-0.18532384824750675
0,3,male,21.0,0,0,8.4333,S,Third,man,True,Southampton,no,True,-0.6425863043961658,-0.47861979608830835
1,3,female,28.0,0,0,7.8292,Q,Third,woman,False,Queenstown,yes,True,-0.10463740114712752,-0.49078316061772326
0,3,female,18.0,0,0,6.75,Q,Third,woman,False,Queenstown,no,True,-0.8731358343600393,-0.5125125150294839
0,2,male,24.0,2,0,73.5,S,Second,man,True,Southampton,no,False,-0.41203677443229225,0.8314778546749452
0,3,male,28.0,0,0,7.8958,S,Third,man,True,Southampton,no,True,-0.10463740114712752,-0.4894421904510968
0,3,female,32.0,1,1,15.5,Q,Third,woman,False,Queenstown,no,False,0.20276197213803718,-0.3363340021468808
0,2,male,23.0,0,0,13.0,S,Second,man,True,Southampton,no,True,-0.48888661775358344,-0.3866707201133388
0,1,male,58.0,0,2,113.275,C,First,man,True,Cherbourg,no,False,2.200857898491608,1.6323350375212924
1,1,male,50.0,2,0,133.65,S,First,man,True,Southampton,yes,False,1.5860591519212783,2.042579288947925
0,3,male,40.0,0,0,7.225,C,Third,man,True,Cherbourg,no,True,0.8175607187083667,-0.5029485386158568
0,1,male,47.0,0,0,25.5875,S,First,man,True,Southampton,no,True,1.3555096219574048,-0.13322534515222276
0,3,male,36.0,0,0,7.4958,S,Third,man,True,Southampton,no,True,0.5101613454232019,-0.4974960653257301
1,3,male,20.0,1,0,7.925,S,Third,man,True,Southampton,yes,False,-0.719436147717457,-0.4888542575852486
0,2,male,32.0,2,0,73.5,S,Second,man,True,Southampton,no,False,0.20276197213803718,0.8314778546749452
0,2,male,25.0,0,0,13.0,S,Second,man,True,Southampton,no,True,-0.33518693111100106,-0.3866707201133388
0,3,male,28.0,0,0,7.775,S,Third,man,True,Southampton,no,True,-0.10463740114712752,-0.4918744606632361
0,3,male,43.0,0,0,8.05,S,Third,man,True,Southampton,no,True,1.0481102486722402,-0.4863374216869257
1,1,female,28.0,1,0,52.0,S,First,woman,False,Southampton,yes,False,-0.10463740114712752,0.39858208016340624
1,2,female,40.0,1,1,39.0,S,Second,woman,False,Southampton,yes,False,0.8175607187083667,0.13683114673782454
0,1,male,31.0,1,0,52.0,S,First,man,True,Southampton,no,False,0.12591212881674602,0.39858208016340624
0,2,male,70.0,0,0,10.5,S,Second,man,True,Southampton,no,True,3.123056018347102,-0.43700743807979686
1,2,male,31.0,0,0,13.0,S,Second,man,True,Southampton,yes,True,0.12591212881674602,-0.3866707201133388
0,2,male,28.0,0,0,0.0,S,Second,man,True,Southampton,no,True,-0.10463740114712752,-0.6484216535389205
0,3,male,18.0,0,0,7.775,S,Third,man,True,Southampton,no,True,-0.8731358343600393,-0.4918744606632361
0,3,male,24.5,0,0,8.05,S,Third,man,True,Southampton,no,True,-0.37361185277164666,-0.4863374216869257
1,3,female,18.0,0,0,9.8417,S,Third,woman,False,Southampton,yes,True,-0.8731358343600393,-0.45026210265472455
0,3,female,43.0,1,6,46.9,S,Third,woman,False,Southampton,no,False,1.0481102486722402,0.2958951755118318
1,1,male,36.0,0,1,512.3292,C,First,man,True,Cherbourg,yes,False,0.5101613454232019,9.667166525013505
0,3,female,28.0,0,0,8.1375,Q,Third,woman,False,Queenstown,no,True,-0.10463740114712752,-0.48457563655809965
1,1,male,27.0,0,0,76.7292,C,First,man,True,Cherbourg,yes,True,-0.1814872444684187,0.8964967865378598
0,3,male,20.0,0,0,9.225,S,Third,man,True,Southampton,no,True,-0.719436147717457,-0.4626791642426904
0,3,male,14.0,5,2,46.9,S,Third,child,False,Southampton,no,False,-1.180535207645204,0.2958951755118318
0,2,male,60.0,1,1,39.0,S,Second,man,True,Southampton,no,False,2.3545575851341902,0.13683114673782454
0,2,male,25.0,1,2,41.5792,C,Second,man,True,Cherbourg,no,False,-0.33518693111100106,0.18876253192945994
0,3,male,14.0,4,1,39.6875,S,Third,child,False,Southampton,no,False,-1.180535207645204,0.1506737441786005
0,3,male,19.0,0,0,10.1708,S,Third,man,True,Southampton,no,True,-0.7962859910387481,-0.44363577710162005
0,3,male,18.0,0,0,7.7958,S,Third,man,True,Southampton,no,True,-0.8731358343600393,-0.49145565916975514
1,1,female,15.0,0,1,211.3375,S,First,child,False,Southampton,yes,False,-1.1036853643239128,3.6067927997556075
1,1,male,31.0,1,0,57.0,S,First,man,True,Southampton,yes,False,0.12591212881674602,0.49925551609632224
1,3,female,4.0,0,1,13.4167,C,Third,child,False,Cherbourg,yes,False,-1.949033640858116,-0.37828059596268965
1,3,male,28.0,0,0,56.4958,S,Third,man,True,Southampton,yes,True,-0.10463740114712752,0.48910360681684706
0,3,male,25.0,0,0,7.225,C,Third,man,True,Cherbourg,no,True,-0.33518693111100106,-0.5029485386158568
0,1,male,60.0,0,0,26.55,S,First,man,True,Southampton,no,True,2.3545575851341902,-0.11384570873513637
0,2,male,52.0,0,0,13.5,S,Second,man,True,Southampton,no,True,1.7397588385638607,-0.3766033765200472
0,3,male,44.0,0,0,8.05,S,Third,man,True,Southampton,no,True,1.1249600919935314,-0.4863374216869257
1,3,female,28.0,0,0,7.7333,Q,Third,woman,False,Queenstown,yes,True,-0.10463740114712752,-0.49271407711891657
0,1,male,49.0,1,1,110.8833,C,First,man,True,Cherbourg,no,False,1.5092093085999871,1.5841789061771412
0,3,male,42.0,0,0,7.65,S,Third,man,True,Southampton,no,True,0.9712604053509489,-0.494391296561559
1,1,female,18.0,1,0,227.525,C,First,woman,False,Cherbourg,yes,False,-0.8731358343600393,3.9327230485884233
1,1,male,35.0,0,0,26.2875,S,First,man,True,Southampton,yes,True,0.4333115021019107,-0.11913106412161445
0,3,female,18.0,0,1,14.4542,C,Third,woman,False,Cherbourg,no,False,-0.8731358343600393,-0.3573908580066095
0,3,male,25.0,0,0,7.7417,Q,Third,man,True,Queenstown,no,True,-0.33518693111100106,-0.4925449457465493
0,3,male,26.0,1,0,7.8542,S,Third,man,True,Southampton,no,False,-0.2583370877897099,-0.4902797934380587
0,2,male,39.0,0,0,26.0,S,Second,man,True,Southampton,no,True,0.7407108753870755,-0.12491978668775715
1,2,female,45.0,0,0,13.5,S,Second,woman,False,Southampton,yes,True,1.2018099353148226,-0.3766033765200472
1,1,male,42.0,0,0,26.2875,S,First,man,True,Southampton,yes,True,0.9712604053509489,-0.11913106412161445
1,1,female,22.0,0,0,151.55,S,First,woman,False,Southampton,yes,True,-0.5657364610748746,2.4029901895877646
1,3,male,28.0,1,1,15.2458,C,Third,man,True,Cherbourg,yes,False,-0.10463740114712752,-0.3414522396297103
1,1,female,24.0,0,0,49.5042,C,First,woman,False,Cherbourg,yes,True,-0.41203677443229225,0.3483299278831318
0,1,male,28.0,0,0,26.55,S,First,man,True,Southampton,no,True,-0.10463740114712752,-0.11384570873513637
1,1,male,48.0,1,0,52.0,S,First,man,True,Southampton,yes,False,1.432359465278696,0.39858208016340624
0,3,male,29.0,0,0,9.4833,S,Third,man,True,Southampton,no,True,-0.027787557825836348,-0.457478374542396
0,2,male,52.0,0,0,13.0,S,Second,man,True,Southampton,no,True,1.7397588385638607,-0.3866707201133388
0,3,male,19.0,0,0,7.65,S,Third,man,True,Southampton,no,True,-0.7962859910387481,-0.494391296561559
1,1,female,38.0,0,0,227.525,C,First,woman,False,Cherbourg,yes,True,0.6638610320657843,3.9327230485884233
1,2,female,27.0,0,0,10.5,S,Second,woman,False,Southampton,yes,True,-0.1814872444684187,-0.43700743807979686
0,3,male,28.0,0,0,15.5,Q,Third,man,True,Queenstown,no,True,-0.10463740114712752,-0.3363340021468808
0,3,male,33.0,0,0,7.775,S,Third,man,True,Southampton,no,True,0.27961181545932834,-0.4918744606632361
1,2,female,6.0,0,1,33.0,S,Second,child,False,Southampton,yes,False,-1.7953339542155335,0.016023023618325298
0,3,male,17.0,1,0,7.0542,S,Third,man,True,Southampton,no,False,-0.9499856776813305,-0.5063875431873253
0,2,male,34.0,0,0,13.0,S,Second,man,True,Southampton,no,True,0.35646165878061953,-0.3866707201133388
0,2,male,50.0,0,0,13.0,S,Second,man,True,Southampton,no,True,1.5860591519212783,-0.3866707201133388
1,1,male,27.0,1,0,53.1,S,First,man,True,Southampton,yes,False,-0.1814872444684187,0.4207302360686478
0,3,male,20.0,0,0,8.6625,S,Third,man,True,Southampton,no,True,-0.719436147717457,-0.47400492578514347
1,2,female,30.0,3,0,21.0,S,Second,woman,False,Southampton,yes,False,0.04906228549545483,-0.22559322262067316
1,3,female,28.0,0,0,7.7375,Q,Third,woman,False,Queenstown,yes,True,-0.10463740114712752,-0.4926295114327329
0,2,male,25.0,1,0,26.0,S,Second,man,True,Southampton,no,False,-0.33518693111100106,-0.12491978668775715
0,3,female,25.0,1,0,7.925,S,Third,woman,False,Southampton,no,False,-0.33518693111100106,-0.4888542575852486
1,1,female,29.0,0,0,211.3375,S,First,woman,False,Southampton,yes,True,-0.027787557825836348,3.6067927997556075
0,3,male,11.0,0,0,18.7875,C,Third,child,False,Cherbourg,no,True,-1.4110847376090776,-0.2701412180209885
0,2,male,28.0,0,0,0.0,S,Second,man,True,Southampton,no,True,-0.10463740114712752,-0.6484216535389205
0,2,male,23.0,0,0,13.0,S,Second,man,True,Southampton,no,True,-0.48888661775358344,-0.3866707201133388
0,2,male,23.0,0,0,13.0,S,Second,man,True,Southampton,no,True,-0.48888661775358344,-0.3866707201133388
0,3,male,28.5,0,0,16.1,S,Third,man,True,Southampton,no,True,-0.06621247948648194,-0.32425318983493084
0,3,female,48.0,1,3,34.375,S,Third,woman,False,Southampton,no,False,1.432359465278696,0.04370821849987721
